,link_id,from_node_id,to_node_id,length,lanes,free_speed,geometry
2497,4599,1010,2427,0.85998,2,60,"LINESTRING (120.5174332 31.8814131, 120.5142153 31.8824470, 120.5139264 31.8825398, 120.5128623 31.8828817, 120.5127012 31.8829334, 120.5108764 31.8835116, 120.5089413 31.8841858)"
2498,4600,2430,1013,0.86051,2,60,"LINESTRING (120.5088913 31.8840684, 120.5090582 31.8840341, 120.5108585 31.8833977, 120.5126600 31.8828175, 120.5128277 31.8827635, 120.5138992 31.8824164, 120.5141559 31.8823361, 120.5173872 31.8812950)"
2499,4601,2373,2085,1.23735,2,60,"LINESTRING (120.5029966 31.8931966, 120.5019770 31.8910474, 120.5018238 31.8907408, 120.5001625 31.8873142, 120.4979409 31.8829008)"
2500,4602,2094,2374,1.23691,2,60,"LINESTRING (120.4981149 31.8828495, 120.4993720 31.8854621, 120.4996480 31.8859189, 120.5003241 31.8872733, 120.5019515 31.8906970, 120.5021042 31.8910155, 120.5031177 31.8931580)"
2501,4604,2017,2310,0.28164,4,80,"LINESTRING (120.5853351 31.8981319, 120.5852606 31.8978986, 120.5851430 31.8975829, 120.5844833 31.8956972)"
2502,4606,852,2018,0.2758,4,80,"LINESTRING (120.5846651 31.8956661, 120.5850764 31.8968154, 120.5853307 31.8975260, 120.5854372 31.8978394, 120.5855215 31.8980445)"
2503,4609,819,842,0.6712,2,80,"LINESTRING (120.5709099 31.8984385, 120.5706323 31.8985191, 120.5704227 31.8985752, 120.5683024 31.8991442, 120.5677968 31.8992811, 120.5643724 31.9002079, 120.5642318 31.9002460, 120.5641441 31.9002697)"
2504,4612,2636,1314,0.6715,2,80,"LINESTRING (120.5641050 31.9001394, 120.5642838 31.9000910, 120.5643271 31.9000795, 120.5677516 31.8991672, 120.5682579 31.8990323, 120.5683622 31.8990045, 120.5703905 31.8984622, 120.5706239 31.8984045, 120.5708833 31.8983328)"
2505,4615,838,889,0.68454,2,30,"LINESTRING (120.5693221 31.8916485, 120.5690147 31.8917383, 120.5687730 31.8918057, 120.5658616 31.8926088, 120.5657724 31.8926344, 120.5656537 31.8926685, 120.5656430 31.8926715, 120.5639083 31.8931364, 120.5634023 31.8932720, 120.5624286 31.8935329)"
2506,4618,888,1315,0.68223,2,30,"LINESTRING (120.5623855 31.8933265, 120.5629829 31.8931775, 120.5633028 31.8930871, 120.5638063 31.8929448, 120.5655251 31.8924592, 120.5655808 31.8924453, 120.5656827 31.8924199, 120.5657706 31.8923980, 120.5658892 31.8923685, 120.5687116 31.8915756, 120.5689747 31.8915043, 120.5692454 31.8914226)"
2507,4619,1553,1514,2.65574,2,60,"LINESTRING (120.6102601 31.8933592, 120.6090524 31.8895734, 120.6090236 31.8894797, 120.6089497 31.8892514, 120.6087762 31.8887077, 120.6081662 31.8868271, 120.6080032 31.8864020, 120.6064932 31.8824647, 120.6057076 31.8804161, 120.6056498 31.8802670, 120.6048411 31.8781817, 120.6043587 31.8769294, 120.6031810 31.8738723, 120.6028470 31.8730051, 120.6024574 31.8717697, 120.6023367 31.8713768, 120.6020723 31.8704495)"
2508,4620,1794,2451,2.40345,2,80,"LINESTRING (120.5886941 31.9070592, 120.5927029 31.9055175, 120.5976820 31.9034885, 120.5998769 31.9027093, 120.6006978 31.9024216, 120.6011883 31.9022497, 120.6014518 31.9021573, 120.6019416 31.9019856, 120.6067659 31.9006656, 120.6091416 31.9000687, 120.6119862 31.8993305, 120.6123452 31.8992313)"
2509,4621,2450,1188,2.40378,2,80,"LINESTRING (120.6124113 31.8994193, 120.6091686 31.9001747, 120.6068262 31.9008222, 120.6020085 31.9021404, 120.6015051 31.9023169, 120.6012570 31.9024039, 120.6007665 31.9025758, 120.5999514 31.9028615, 120.5977615 31.9036389, 120.5927846 31.9056670, 120.5887445 31.9072118)"
2510,4623,1666,2477,1.2758,2,60,"LINESTRING (120.5274784 31.9076789, 120.5283036 31.9098120, 120.5283727 31.9100059, 120.5283865 31.9100716, 120.5284139 31.9101808, 120.5289913 31.9140410, 120.5297307 31.9189924)"
2511,4625,2478,1667,1.27531,2,60,"LINESTRING (120.5296419 31.9190007, 120.5289050 31.9140506, 120.5283098 31.9100806, 120.5283010 31.9100250, 120.5282254 31.9098251, 120.5273864 31.9076947)"
2512,4626,1988,2030,0.85074,3,80,"LINESTRING (120.5137940 31.9198834, 120.5146986 31.9197188, 120.5149884 31.9197047, 120.5211304 31.9194059, 120.5218116 31.9193735, 120.5227603 31.9193409)"
2513,4627,2029,1989,0.84695,3,80,"LINESTRING (120.5228830 31.9196049, 120.5218278 31.9196771, 120.5211615 31.9197071, 120.5172185 31.9199456, 120.5147817 31.9200812, 120.5139462 31.9200240)"
2514,4628,1785,1984,0.5807,2,60,"LINESTRING (120.5439910 31.9543251, 120.5440507 31.9543163, 120.5443359 31.9542053, 120.5444877 31.9541502, 120.5448043 31.9540439, 120.5451905 31.9539279, 120.5462932 31.9536153, 120.5464310 31.9535762, 120.5472172 31.9533533, 120.5482727 31.9531196, 120.5487714 31.9530207, 120.5491781 31.9529109, 120.5498627 31.9528309)"
2515,4629,1983,1786,0.58181,2,60,"LINESTRING (120.5499130 31.9529928, 120.5492151 31.9530887, 120.5487098 31.9531514, 120.5474096 31.9534128, 120.5464761 31.9536701, 120.5463500 31.9537049, 120.5461956 31.9537474, 120.5452467 31.9540454, 120.5448571 31.9542117, 120.5445306 31.9543192, 120.5441001 31.9544756, 120.5440435 31.9544980)"
2516,4632,1981,1826,1.14956,3,80,"LINESTRING (120.5531586 31.9615932, 120.5508568 31.9619464, 120.5471877 31.9624458, 120.5469267 31.9624780, 120.5436418 31.9629029, 120.5413376 31.9630951, 120.5411283 31.9631057)"
2517,4634,2471,2026,2.04788,3,80,"LINESTRING (120.5192828 31.9635377, 120.5196523 31.9635486, 120.5223529 31.9636286, 120.5240942 31.9635978, 120.5254824 31.9635478, 120.5288684 31.9634275, 120.5289178 31.9634257, 120.5291276 31.9634120, 120.5291779 31.9634104, 120.5333617 31.9632750, 120.5373753 31.9631701, 120.5383760 31.9631290, 120.5385656 31.9631222, 120.5390963 31.9631030, 120.5391345 31.9631016, 120.5392197 31.9631006, 120.5406840 31.9630149, 120.5409363 31.9629912)"
2518,4636,1787,1982,0.6503,3,80,"LINESTRING (120.5462601 31.9623841, 120.5465828 31.9623588, 120.5468980 31.9623211, 120.5471636 31.9622800, 120.5495289 31.9619331, 120.5527085 31.9614401, 120.5530413 31.9613906)"
2519,4637,2025,1592,2.0584,3,80,"LINESTRING (120.5410643 31.9631130, 120.5392573 31.9632315, 120.5391273 31.9632371, 120.5385967 31.9632598, 120.5383786 31.9632692, 120.5299813 31.9635616, 120.5292344 31.9635905, 120.5263051 31.9637038, 120.5248571 31.9637351, 120.5233448 31.9637434, 120.5220899 31.9637423, 120.5199885 31.9637242, 120.5192994 31.9636929)"
2520,4638,2482,1989,1.60367,3,100,"LINESTRING (120.5308720 31.9190634, 120.5292432 31.9191671, 120.5172063 31.9198321, 120.5159182 31.9199079, 120.5139462 31.9200240)"
2521,4640,1988,2484,1.57247,3,100,"LINESTRING (120.5137940 31.9198834, 120.5171952 31.9197101, 120.5291643 31.9190773, 120.5303951 31.9190026)"
2522,4642,1037,1040,5.36683,3,80,"LINESTRING (120.5549812 31.9521412, 120.5546056 31.9511644, 120.5537749 31.9486734, 120.5529245 31.9461765, 120.5522167 31.9440063, 120.5514067 31.9416874, 120.5505091 31.9389702, 120.5504873 31.9389041, 120.5494900 31.9359594, 120.5489106 31.9342173, 120.5487109 31.9336168, 120.5478802 31.9311603, 120.5469257 31.9283534, 120.5459557 31.9254238, 120.5455282 31.9240984, 120.5451096 31.9229388, 120.5450813 31.9228559, 120.5447815 31.9218849, 120.5422576 31.9143800, 120.5416840 31.9127045, 120.5411425 31.9110767, 120.5406976 31.9097520, 120.5404061 31.9088842, 120.5401285 31.9080056, 120.5393335 31.9055992)"
2523,4643,1665,518,6.35996,3,80,"LINESTRING (120.5394591 31.9055772, 120.5397056 31.9062518, 120.5402856 31.9080030, 120.5405724 31.9088814, 120.5417824 31.9126983, 120.5423441 31.9143624, 120.5432481 31.9170188, 120.5448874 31.9218571, 120.5452231 31.9228759, 120.5456237 31.9239789, 120.5467481 31.9273133, 120.5471922 31.9286303, 120.5478057 31.9304266, 120.5479430 31.9308285, 120.5490552 31.9341549, 120.5491067 31.9343090, 120.5500302 31.9370581, 120.5509742 31.9398679, 120.5525226 31.9444629, 120.5539397 31.9486674, 120.5552160 31.9523463, 120.5558571 31.9539114, 120.5559034 31.9540728, 120.5562859 31.9549580, 120.5569345 31.9565024, 120.5574759 31.9577914, 120.5577874 31.9585331, 120.5586426 31.9605576)"
2524,4644,2495,2481,0.43477,3,100,"LINESTRING (120.5413991 31.9182048, 120.5410515 31.9182915, 120.5406769 31.9183521, 120.5387864 31.9186149, 120.5377581 31.9187088, 120.5368528 31.9186825)"
2525,4645,2485,2494,0.50112,3,100,"LINESTRING (120.5363582 31.9186406, 120.5371353 31.9184978, 120.5380739 31.9184069, 120.5391860 31.9182600, 120.5405784 31.9180536, 120.5410244 31.9179946, 120.5415948 31.9179704)"
2526,4646,2482,2496,0.59952,3,100,"LINESTRING (120.5308720 31.9190634, 120.5302177 31.9191877, 120.5260470 31.9194703, 120.5250451 31.9195320, 120.5245624 31.9195197)"
2527,4647,2493,2484,0.55618,3,100,"LINESTRING (120.5245282 31.9192392, 120.5251088 31.9191581, 120.5259340 31.9191214, 120.5295664 31.9189530, 120.5303951 31.9190026)"
2528,4649,206,2503,1.96142,2,60,"LINESTRING (120.6791857 31.8831955, 120.6770826 31.8842815, 120.6764501 31.8846148, 120.6750704 31.8853052, 120.6726890 31.8866039, 120.6718748 31.8870449, 120.6717332 31.8871215, 120.6700913 31.8880092, 120.6699377 31.8880878, 120.6688460 31.8886462, 120.6682722 31.8889522, 120.6681265 31.8890299, 120.6677794 31.8892150, 120.6674189 31.8893903, 120.6672860 31.8894696, 120.6663044 31.8899762, 120.6645153 31.8909382, 120.6643691 31.8910128, 120.6642906 31.8910529, 120.6642191 31.8910893, 120.6633262 31.8915448, 120.6616121 31.8924938, 120.6615528 31.8924969)"
2529,4650,1840,2265,0.25862,3,100,"LINESTRING (120.6174902 31.8298798, 120.6181617 31.8298765, 120.6186360 31.8298593, 120.6195987 31.8298244, 120.6202216 31.8298392)"
2530,4651,2510,1945,0.29758,3,80,"LINESTRING (120.4566471 31.9089084, 120.4567726 31.9085502, 120.4569550 31.9082197, 120.4571731 31.9078833, 120.4573443 31.9074811, 120.4574105 31.9071956, 120.4574767 31.9069100, 120.4574453 31.9063595)"
2531,4653,2510,2514,0.63463,3,80,"LINESTRING (120.4566471 31.9089084, 120.4569775 31.9084415, 120.4572519 31.9081880, 120.4576025 31.9080243, 120.4580338 31.9079267, 120.4584651 31.9078814, 120.4588595 31.9079127, 120.4593443 31.9079790, 120.4597840 31.9081470, 120.4601490 31.9084527, 120.4603206 31.9086583, 120.4604382 31.9088968, 120.4604993 31.9091473, 120.4605117 31.9094252, 120.4604674 31.9097111, 120.4603648 31.9100826, 120.4601666 31.9104712)"
2532,4654,1942,1325,0.42505,3,80,"LINESTRING (120.4593540 31.9117371, 120.4588827 31.9113592, 120.4584791 31.9111640, 120.4580104 31.9110111, 120.4574600 31.9108506, 120.4566059 31.9106223, 120.4559452 31.9105302, 120.4555770 31.9105198, 120.4552087 31.9105093)"
2533,4655,1944,1331,0.32048,3,80,"LINESTRING (120.4581737 31.9087694, 120.4578637 31.9085251, 120.4575921 31.9084592, 120.4572665 31.9085273, 120.4570022 31.9086875, 120.4569106 31.9089107, 120.4569474 31.9091602, 120.4570903 31.9093525, 120.4572854 31.9094566, 120.4575732 31.9094807, 120.4582352 31.9094083)"
2534,4656,1324,1943,0.30241,3,80,"LINESTRING (120.4582126 31.9096195, 120.4576650 31.9099770, 120.4574734 31.9102392, 120.4574773 31.9104182, 120.4575616 31.9106232, 120.4577379 31.9107631, 120.4580254 31.9108737, 120.4583895 31.9108737, 120.4586233 31.9107371, 120.4587660 31.9103475)"
2535,4657,583,1323,0.31548,3,80,"LINESTRING (120.4588506 31.9100280, 120.4591947 31.9102395, 120.4595189 31.9103292, 120.4598586 31.9102916, 120.4601244 31.9100479, 120.4602057 31.9098211, 120.4601669 31.9096141, 120.4599268 31.9094378, 120.4594853 31.9093723, 120.4589364 31.9094051)"
2536,4658,2035,1985,1.17593,3,80,"LINESTRING (120.4721517 31.9280570, 120.4715807 31.9282385, 120.4678519 31.9294446, 120.4645729 31.9304378, 120.4604292 31.9316028)"
2537,4659,1807,2038,1.09672,3,80,"LINESTRING (120.4603743 31.9314966, 120.4645252 31.9303086, 120.4677859 31.9293189, 120.4704794 31.9284524, 120.4713099 31.9281944)"
2538,4664,2527,1535,1.0192,2,60,"LINESTRING (120.5694786 31.9401071, 120.5713460 31.9393243, 120.5727862 31.9387277, 120.5782462 31.9364551, 120.5791494 31.9360411)"
2539,4665,1521,2530,1.01904,2,60,"LINESTRING (120.5792314 31.9361782, 120.5783041 31.9365622, 120.5728435 31.9388189, 120.5713980 31.9394225, 120.5695439 31.9402130)"
2540,4666,1138,2534,0.68118,2,60,"LINESTRING (120.5842979 31.8607020, 120.5865425 31.8602771, 120.5898609 31.8596860, 120.5913282 31.8593756)"
2541,4669,2129,1610,3.0655,3,80,"LINESTRING (120.7431029 31.8441279, 120.7423800 31.8441016, 120.7372032 31.8439288, 120.7364523 31.8439103, 120.7327858 31.8438032, 120.7318421 31.8437774, 120.7298943 31.8437280, 120.7259971 31.8436209, 120.7230842 31.8435434, 120.7218048 31.8435047, 120.7213381 31.8435070, 120.7210726 31.8435206, 120.7205093 31.8436163, 120.7201391 31.8437439, 120.7198253 31.8438897, 120.7194310 31.8441290, 120.7184628 31.8447465, 120.7179263 31.8450973, 120.7165959 31.8459313, 120.7156035 31.8466114, 120.7146808 31.8472619, 120.7137595 31.8478668, 120.7127317 31.8486464)"
2542,4670,2538,203,3.54997,3,80,"LINESTRING (120.7051552 31.8536840, 120.6993094 31.8574771, 120.6940650 31.8609162, 120.6921637 31.8621593, 120.6895539 31.8639051, 120.6849028 31.8669254, 120.6818318 31.8689203, 120.6800047 31.8701421, 120.6797707 31.8702986, 120.6794718 31.8704985, 120.6761410 31.8727258, 120.6754302 31.8732326)"
2543,4672,202,2544,3.5467,3,80,"LINESTRING (120.6753758 31.8731161, 120.6759546 31.8726894, 120.6797010 31.8701855, 120.6799256 31.8700354, 120.6806933 31.8695223, 120.6813759 31.8690661, 120.6824760 31.8683665, 120.6848001 31.8668203, 120.6894468 31.8637891, 120.6939568 31.8608451, 120.6992079 31.8573730, 120.7042068 31.8541265, 120.7050472 31.8535573)"
2544,4673,2544,2545,2.32325,2,60,"LINESTRING (120.7050472 31.8535573, 120.7049816 31.8534775, 120.7045955 31.8530361, 120.7036607 31.8519674, 120.7031196 31.8513488, 120.7020628 31.8502546, 120.7014547 31.8496311, 120.7009453 31.8491552, 120.7004464 31.8486950, 120.6987288 31.8470207, 120.6973833 31.8456875, 120.6972653 31.8454642, 120.6974584 31.8456328, 120.6988046 31.8469698, 120.7004146 31.8485671, 120.7011491 31.8492281, 120.7015289 31.8495859, 120.7027209 31.8508184, 120.7037064 31.8519256, 120.7046550 31.8529913, 120.7050488 31.8534337, 120.7051163 31.8535065)"
2545,4674,1978,517,0.50285,3,80,"LINESTRING (120.5532171 31.9613645, 120.5552264 31.9610658, 120.5554888 31.9610276, 120.5584594 31.9605851)"
2546,4675,1035,1979,0.50177,3,80,"LINESTRING (120.5585342 31.9607580, 120.5555516 31.9612270, 120.5553165 31.9612645, 120.5533121 31.9615785)"
2547,4680,1390,1035,3.19967,3,80,"LINESTRING (120.5705747 31.9877125, 120.5701408 31.9864830, 120.5692121 31.9839929, 120.5687305 31.9827550, 120.5681976 31.9813774, 120.5671425 31.9787472, 120.5658318 31.9758913, 120.5657235 31.9756692, 120.5649210 31.9741220, 120.5642906 31.9728973, 120.5634630 31.9713383, 120.5633878 31.9711932, 120.5628315 31.9701430, 120.5624434 31.9693985, 120.5620361 31.9686172, 120.5610529 31.9665253, 120.5607077 31.9657526, 120.5600706 31.9643265, 120.5600152 31.9642026, 120.5589900 31.9617976, 120.5585342 31.9607580)"
2548,4681,1028,1391,3.19977,3,80,"LINESTRING (120.5587120 31.9607383, 120.5589511 31.9612879, 120.5601054 31.9639711, 120.5608624 31.9656697, 120.5610949 31.9661915, 120.5627273 31.9695579, 120.5635452 31.9711411, 120.5636244 31.9712893, 120.5638804 31.9717889, 120.5644066 31.9727431, 120.5653508 31.9745945, 120.5658659 31.9756545, 120.5659906 31.9759106, 120.5661196 31.9761702, 120.5671412 31.9784329, 120.5678945 31.9801791, 120.5686272 31.9820698, 120.5696127 31.9846737, 120.5705732 31.9872264, 120.5707684 31.9876929)"
2549,4682,1100,1908,0.89505,2,80,"LINESTRING (120.5070726 31.8800261, 120.5053895 31.8762838, 120.5049294 31.8751592, 120.5048409 31.8749497, 120.5042155 31.8734125, 120.5037984 31.8724506)"
2550,4683,570,2422,0.89678,2,80,"LINESTRING (120.5039267 31.8723970, 120.5048167 31.8745878, 120.5049723 31.8749109, 120.5050608 31.8751228, 120.5055276 31.8762095, 120.5062612 31.8779530, 120.5071558 31.8800034)"
2551,4684,932,2200,1.58566,2,60,"LINESTRING (120.5578235 31.8538402, 120.5547487 31.8542445, 120.5529291 31.8544838, 120.5519740 31.8545885, 120.5517858 31.8545968, 120.5514995 31.8546094, 120.5511187 31.8545441, 120.5510382 31.8545302, 120.5509203 31.8545100, 120.5507335 31.8544371, 120.5506200 31.8543928, 120.5504643 31.8543320, 120.5501069 31.8541384, 120.5496377 31.8537952, 120.5490279 31.8534124, 120.5488137 31.8532524, 120.5487010 31.8531883, 120.5481720 31.8528874, 120.5477160 31.8526676, 120.5471429 31.8525315, 120.5466007 31.8525001, 120.5462063 31.8525053, 120.5457626 31.8525629, 120.5450293 31.8527147, 120.5419904 31.8534685)"
2552,4685,2199,933,1.58621,2,60,"LINESTRING (120.5419513 31.8533133, 120.5424406 31.8531649, 120.5439425 31.8528194, 120.5451680 31.8525155, 120.5456289 31.8524141, 120.5460138 31.8523589, 120.5464042 31.8523266, 120.5468272 31.8523312, 120.5470604 31.8523465, 120.5473206 31.8523635, 120.5478357 31.8525017, 120.5484647 31.8528102, 120.5488128 31.8530440, 120.5489040 31.8531127, 120.5491017 31.8532408, 120.5497394 31.8536752, 120.5501510 31.8539386, 120.5505740 31.8541827, 120.5509752 31.8543209, 120.5510322 31.8543328, 120.5511178 31.8543507, 120.5513494 31.8543992, 120.5516747 31.8544406, 120.5519621 31.8544314, 120.5526887 31.8543577, 120.5553456 31.8539617, 120.5577753 31.8536502)"
2553,4686,2563,248,0.51716,2,60,"LINESTRING (120.6925316 31.9129257, 120.6927983 31.9127081, 120.6935604 31.9121260, 120.6945338 31.9113923, 120.6965619 31.9097718)"
2554,4687,1406,2563,0.83249,2,60,"LINESTRING (120.6860784 31.9180345, 120.6861352 31.9179968, 120.6873001 31.9170433, 120.6888310 31.9158707, 120.6891292 31.9156368, 120.6892283 31.9155591, 120.6911793 31.9140291, 120.6925316 31.9129257)"
2555,4688,247,2566,0.51713,2,60,"LINESTRING (120.6966550 31.9098589, 120.6945034 31.9115698, 120.6936808 31.9122175, 120.6929247 31.9128129, 120.6926458 31.9130325)"
2556,4689,2566,1407,0.83273,2,60,"LINESTRING (120.6926458 31.9130325, 120.6893739 31.9155823, 120.6892743 31.9156599, 120.6891273 31.9157745, 120.6862095 31.9180696, 120.6861661 31.9181197)"
2557,4690,276,247,7.16255,2,100,"LINESTRING (120.7435065 31.9583237, 120.7437121 31.9577107, 120.7438781 31.9570708, 120.7440097 31.9564254, 120.7440751 31.9557595, 120.7440829 31.9550748, 120.7440501 31.9544247, 120.7439555 31.9537457, 120.7435926 31.9524294, 120.7433336 31.9517791, 120.7430217 31.9511429, 120.7426654 31.9505323, 120.7422415 31.9499372, 120.7418157 31.9493798, 120.7417462 31.9493050, 120.7413261 31.9488526, 120.7408017 31.9483628, 120.7402480 31.9478924, 120.7323703 31.9416113, 120.7318570 31.9412021, 120.7317547 31.9411206, 120.7308452 31.9403718, 120.7299644 31.9396052, 120.7229534 31.9333994, 120.7224445 31.9329490, 120.7216553 31.9322504, 120.7214988 31.9321131, 120.7211283 31.9317839, 120.7193541 31.9302396, 120.7153740 31.9268214, 120.7145500 31.9261610, 120.7129050 31.9248595, 120.7117547 31.9239055, 120.7107506 31.9230291, 120.7097788 31.9221374, 120.7090647 31.9214693, 120.7060587 31.9186570, 120.7034502 31.9162166, 120.7033435 31.9161168, 120.7032616 31.9160401, 120.6983804 31.9114733, 120.6966550 31.9098589)"
2558,4691,159,273,7.17424,2,100,"LINESTRING (120.6967357 31.9097997, 120.6984049 31.9113609, 120.7002494 31.9130861, 120.7009068 31.9137009, 120.7033518 31.9159876, 120.7034382 31.9160684, 120.7035519 31.9161747, 120.7040357 31.9166272, 120.7052182 31.9177331, 120.7064687 31.9189026, 120.7091461 31.9214065, 120.7098591 31.9220732, 120.7108314 31.9229639, 120.7118356 31.9238415, 120.7129818 31.9247921, 120.7146322 31.9260877, 120.7154480 31.9267540, 120.7194192 31.9301626, 120.7212028 31.9317154, 120.7215958 31.9320642, 120.7217351 31.9321866, 120.7300430 31.9395408, 120.7309275 31.9403136, 120.7312715 31.9405956, 120.7318303 31.9410537, 120.7319284 31.9411319, 120.7324546 31.9415512, 120.7403223 31.9478210, 120.7408841 31.9483015, 120.7414063 31.9487874, 120.7418335 31.9492440, 120.7419079 31.9493235, 120.7420194 31.9494601, 120.7423631 31.9498810, 120.7427859 31.9504703, 120.7431528 31.9510999, 120.7434681 31.9517432, 120.7437200 31.9523921, 120.7440666 31.9537325, 120.7441606 31.9544191, 120.7441965 31.9551006, 120.7441872 31.9557612, 120.7441239 31.9564360, 120.7440144 31.9570994, 120.7438443 31.9577373, 120.7436311 31.9583535)"
